Device Name:,,OM-CP-VOLT101A
5/26/22,19:24:22,17.235
5/26/22,19:34:22,17.345
5/26/22,19:44:22,17.36
5/26/22,19:54:22,17.275
5/26/22,20:04:22,17.145
5/26/22,20:14:22,17.025
5/26/22,20:24:22,16.87
5/26/22,20:34:22,16.695
5/26/22,20:44:22,16.525
5/26/22,20:54:22,16.355
5/26/22,21:04:22,16.19
5/26/22,21:14:22,16.025
5/26/22,21:24:22,15.86
5/26/22,21:34:22,15.695
5/26/22,21:44:22,15.54
5/26/22,21:54:22,15.39
5/26/22,22:04:22,15.245
5/26/22,22:14:22,15.095
5/26/22,22:24:22,14.945
5/26/22,22:34:22,14.81
5/26/22,22:44:22,14.67
5/26/22,22:54:22,14.53
5/26/22,23:04:22,14.4
5/26/22,23:14:22,14.265
5/26/22,23:24:22,14.14
5/26/22,23:34:22,14.015
5/26/22,23:44:22,13.89
5/26/22,23:54:22,13.77
5/27/22,0:04:22,13.655
5/27/22,0:14:22,13.535
5/27/22,0:24:22,13.425
5/27/22,0:34:22,13.31
5/27/22,0:44:22,13.2
5/27/22,0:54:22,13.085
5/27/22,1:04:22,12.98
5/27/22,1:14:22,12.87
5/27/22,1:24:22,12.76
5/27/22,1:34:22,12.65
5/27/22,1:44:22,12.54
5/27/22,1:54:22,12.43
5/27/22,2:04:22,12.32
5/27/22,2:14:22,12.205
5/27/22,2:24:22,12.1
5/27/22,2:34:22,11.985
5/27/22,2:44:22,11.885
5/27/22,2:54:22,11.775
5/27/22,3:04:22,11.665
5/27/22,3:14:22,11.565
5/27/22,3:24:22,11.465
5/27/22,3:34:22,11.365
5/27/22,3:44:22,11.27
5/27/22,3:54:22,11.185
5/27/22,4:04:22,11.085
5/27/22,4:14:22,11
5/27/22,4:24:22,10.91
5/27/22,4:34:22,10.825
5/27/22,4:44:22,10.745
5/27/22,4:54:22,10.66
5/27/22,5:04:22,10.59
5/27/22,5:14:22,10.515
5/27/22,5:24:22,10.44
5/27/22,5:34:22,10.365
5/27/22,5:44:22,10.3
5/27/22,5:54:22,10.245
5/27/22,6:04:22,10.21
5/27/22,6:14:22,10.2
5/27/22,6:24:22,10.255
5/27/22,6:34:22,10.35
5/27/22,6:44:22,10.6
5/27/22,6:54:22,10.925
5/27/22,7:04:22,11.13
5/27/22,7:14:22,11.435
5/27/22,7:24:22,11.9
5/27/22,7:34:22,12.71
5/27/22,7:44:22,13.55
5/27/22,7:54:22,14.32
5/27/22,8:04:22,160
5/27/22,8:14:22,160
5/27/22,8:24:22,160
5/27/22,8:34:22,160
5/27/22,8:44:22,160
5/27/22,8:54:22,160
5/27/22,9:04:22,160
5/27/22,9:14:22,6.19
5/27/22,9:24:22,59.225
5/27/22,9:34:22,16.73
5/27/22,9:44:22,62.2
5/27/22,9:54:22,66.545
5/27/22,10:04:22,63.655
5/27/22,10:14:22,65.27
5/27/22,10:24:22,69.73
5/27/22,10:34:22,17.845
5/27/22,10:44:22,19.425
5/27/22,10:54:22,21.505
5/27/22,11:04:22,21.455
5/27/22,11:14:22,17.925
5/27/22,11:24:22,19.385
5/27/22,11:34:22,70.615
5/27/22,11:44:22,72.38
5/27/22,11:54:22,19.09
5/27/22,12:04:22,6.035
5/27/22,12:14:22,6.355
5/27/22,12:24:22,8.01
5/27/22,12:34:22,20.535
5/27/22,12:44:22,19.03
5/27/22,12:54:22,53.755
5/27/22,13:04:22,58.74
5/27/22,13:14:22,6.2
5/27/22,13:24:22,6.35
5/27/22,13:34:22,61.755
5/27/22,13:44:22,160
5/27/22,13:54:22,6.09
5/27/22,14:04:22,44.1
5/27/22,14:14:22,20.225
5/27/22,14:24:22,16.825
5/27/22,14:34:22,66.685
5/27/22,14:44:22,160
5/27/22,14:54:22,20.215
5/27/22,15:04:22,160
5/27/22,15:14:22,2
5/27/22,15:24:22,160
5/27/22,15:34:22,2.01
5/27/22,15:44:22,2.015
5/27/22,15:54:22,160
5/27/22,16:04:22,160
5/27/22,16:14:22,2.01
5/27/22,16:24:22,2.01
5/27/22,16:34:22,2.455
5/27/22,16:44:22,3.455
5/27/22,16:54:22,4.43
5/27/22,17:04:22,5.46
5/27/22,17:14:22,6.38
5/27/22,17:24:22,7.33
5/27/22,17:34:22,8.265
5/27/22,17:44:22,9.17
5/27/22,17:54:22,10.1
5/27/22,18:04:22,10.985
5/27/22,18:14:22,11.87
5/27/22,18:24:22,12.58
5/27/22,18:34:22,13.345
5/27/22,18:44:22,14.115
5/27/22,18:54:22,14.87
5/27/22,19:04:22,15.615
5/27/22,19:14:22,16.34
5/27/22,19:24:22,17.005
5/27/22,19:34:22,17.65
5/27/22,19:44:22,18.235
5/27/22,19:54:22,18.725
5/27/22,20:04:22,19.085
5/27/22,20:14:22,19.34
5/27/22,20:24:22,19.575
5/27/22,20:34:22,19.785
5/27/22,20:44:22,19.965
5/27/22,20:54:22,20.125
5/27/22,21:04:22,20.255
5/27/22,21:14:22,20.36
5/27/22,21:24:22,20.44
5/27/22,21:34:22,20.47
5/27/22,21:44:22,20.445
5/27/22,21:54:22,20.355
5/27/22,22:04:22,20.21
5/27/22,22:14:22,20.06
5/27/22,22:24:22,19.92
5/27/22,22:34:22,19.775
5/27/22,22:44:22,19.64
5/27/22,22:54:22,19.475
5/27/22,23:04:22,19.275
5/27/22,23:14:22,19.065
5/27/22,23:24:22,18.86
5/27/22,23:34:22,18.66
5/27/22,23:44:22,18.465
5/27/22,23:54:22,18.27
5/28/22,0:04:22,18.08
5/28/22,0:14:22,17.895
5/28/22,0:24:22,17.705
5/28/22,0:34:22,17.52
5/28/22,0:44:22,17.34
5/28/22,0:54:22,17.16
5/28/22,1:04:22,16.98
5/28/22,1:14:22,16.81
5/28/22,1:24:22,16.64
5/28/22,1:34:22,16.475
5/28/22,1:44:22,16.31
5/28/22,1:54:22,16.145
5/28/22,2:04:22,15.985
5/28/22,2:14:22,15.825
5/28/22,2:24:22,15.67
5/28/22,2:34:22,15.515
5/28/22,2:44:22,15.36
5/28/22,2:54:22,15.205
5/28/22,3:04:22,15.065
5/28/22,3:14:22,14.915
5/28/22,3:24:22,14.77
5/28/22,3:34:22,14.625
5/28/22,3:44:22,14.485
5/28/22,3:54:22,14.345
5/28/22,4:04:22,14.215
5/28/22,4:14:22,14.09
5/28/22,4:24:22,13.945
5/28/22,4:34:22,13.825
5/28/22,4:44:22,13.695
5/28/22,4:54:22,13.565
5/28/22,5:04:22,13.44
5/28/22,5:14:22,13.31
5/28/22,5:24:22,13.185
5/28/22,5:34:22,13.065
5/28/22,5:44:22,12.95
5/28/22,5:54:22,12.87
5/28/22,6:04:22,12.9
5/28/22,6:14:22,12.935
5/28/22,6:24:22,12.975
5/28/22,6:34:22,13.01
5/28/22,6:44:22,13.18
5/28/22,6:54:22,13.585
5/28/22,7:04:22,14.05
5/28/22,7:14:22,14.565
5/28/22,7:24:22,15.355
5/28/22,7:34:22,16.105
5/28/22,7:44:22,160
5/28/22,7:54:22,160
5/28/22,8:04:22,160
5/28/22,8:14:22,160
5/28/22,8:24:22,160
5/28/22,8:34:22,5.91
5/28/22,8:44:22,160
5/28/22,8:54:22,6
5/28/22,9:04:22,160
5/28/22,9:14:22,160
5/28/22,9:24:22,28.32
5/28/22,9:34:22,42.03
5/28/22,9:44:22,61.78
5/28/22,9:54:22,18.745
5/28/22,10:04:22,6.625
5/28/22,10:14:22,18.855
5/28/22,10:24:22,160
5/28/22,10:34:22,160
5/28/22,10:44:22,20.555
5/28/22,10:54:22,160
5/28/22,11:04:22,5.985
5/28/22,11:14:22,19.495
5/28/22,11:24:22,6.38
5/28/22,11:34:22,18.04
5/28/22,11:44:22,22.285
5/28/22,11:54:22,160
5/28/22,12:04:22,160
5/28/22,12:14:22,160
5/28/22,12:24:22,160
5/28/22,12:34:22,160
5/28/22,12:44:22,6.045
5/28/22,12:54:22,160
5/28/22,13:04:22,6.36
5/28/22,13:14:22,160
5/28/22,13:24:22,56.63
5/28/22,13:34:22,9.67
5/28/22,13:44:22,8.14
5/28/22,13:54:22,6.23
5/28/22,14:04:22,160
5/28/22,14:14:22,160
5/28/22,14:24:22,160
5/28/22,14:34:22,160
5/28/22,14:44:22,160
5/28/22,14:54:22,160
5/28/22,15:04:22,5.92
5/28/22,15:14:22,5.18
5/28/22,15:24:22,160
5/28/22,15:34:22,160
5/28/22,15:44:22,5.37
5/28/22,15:54:22,6.145
5/28/22,16:04:22,6.985
5/28/22,16:14:22,7.82
5/28/22,16:24:22,8.66
5/28/22,16:34:22,9.485
5/28/22,16:44:22,10.295
5/28/22,16:54:22,11.13
5/28/22,17:04:22,11.96
5/28/22,17:14:22,12.755
5/28/22,17:24:22,160
5/28/22,17:34:22,16.235
5/28/22,17:44:22,16.84
5/28/22,17:54:22,17.525
5/28/22,18:04:22,18.19
5/28/22,18:14:22,18.895
5/28/22,18:24:22,19.57
5/28/22,18:34:22,20.22
5/28/22,18:44:22,20.815
5/28/22,18:54:22,21.365
5/28/22,19:04:22,21.905
5/28/22,19:14:22,22.335
5/28/22,19:24:22,22.705
5/28/22,19:34:22,22.905
5/28/22,19:44:22,22.91
5/28/22,19:54:22,22.83
5/28/22,20:04:22,22.67
5/28/22,20:14:22,22.445
5/28/22,20:24:22,22.225
5/28/22,20:34:22,21.985
5/28/22,20:44:22,21.695
5/28/22,20:54:22,21.355
5/28/22,21:04:22,21.025
5/28/22,21:14:22,20.695
5/28/22,21:24:22,20.385
5/28/22,21:34:22,20.065
5/28/22,21:44:22,19.76
5/28/22,21:54:22,19.46
5/28/22,22:04:22,19.17
5/28/22,22:14:22,18.89
5/28/22,22:24:22,18.61
5/28/22,22:34:22,18.335
5/28/22,22:44:22,18.07
5/28/22,22:54:22,17.8
5/28/22,23:04:22,17.545
5/28/22,23:14:22,17.285
5/28/22,23:24:22,17.025
5/28/22,23:34:22,16.775
5/28/22,23:44:22,16.52
5/28/22,23:54:22,16.28
5/29/22,0:04:22,16.035
5/29/22,0:14:22,15.8
5/29/22,0:24:22,15.565
5/29/22,0:34:22,15.335
5/29/22,0:44:22,15.115
5/29/22,0:54:22,14.89
5/29/22,1:04:22,14.67
5/29/22,1:14:22,14.46
5/29/22,1:24:22,14.25
5/29/22,1:34:22,14.04
5/29/22,1:44:22,13.835
5/29/22,1:54:22,13.645
5/29/22,2:04:22,13.455
5/29/22,2:14:22,13.27
5/29/22,2:24:22,13.1
5/29/22,2:34:22,12.93
5/29/22,2:44:22,12.78
5/29/22,2:54:22,12.63
5/29/22,3:04:22,12.49
5/29/22,3:14:22,12.36
5/29/22,3:24:22,12.23
5/29/22,3:34:22,12.105
5/29/22,3:44:22,11.99
5/29/22,3:54:22,11.855
5/29/22,4:04:22,11.74
5/29/22,4:14:22,11.61
5/29/22,4:24:22,11.49
5/29/22,4:34:22,11.365
5/29/22,4:44:22,11.245
5/29/22,4:54:22,11.12
5/29/22,5:04:22,11
5/29/22,5:14:22,10.885
5/29/22,5:24:22,10.765
5/29/22,5:34:22,10.65
5/29/22,5:44:22,10.525
5/29/22,5:54:22,10.37
5/29/22,6:04:22,10.22
5/29/22,6:14:22,10.075
5/29/22,6:24:22,9.905
5/29/22,6:34:22,9.835
5/29/22,6:44:22,9.79
5/29/22,6:54:22,9.845
5/29/22,7:04:22,10.08
5/29/22,7:14:22,10.34
5/29/22,7:24:22,10.695
5/29/22,7:34:22,11.215
5/29/22,7:44:22,160
5/29/22,7:54:22,160
5/29/22,8:04:22,160
5/29/22,8:14:22,160
5/29/22,8:24:22,160
5/29/22,8:34:22,6.65
5/29/22,8:44:22,160
5/29/22,8:54:22,160
5/29/22,9:04:22,17.885
5/29/22,9:14:22,7.03
5/29/22,9:24:22,19.105
5/29/22,9:34:22,47.64
5/29/22,9:44:22,55.07
5/29/22,9:54:22,60.31
5/29/22,10:04:22,60.25
5/29/22,10:14:22,60.175
5/29/22,10:24:22,61.405
5/29/22,10:34:22,60.79
5/29/22,10:44:22,63.34
5/29/22,10:54:22,67.88
5/29/22,11:04:22,19.585
5/29/22,11:14:22,18.33
5/29/22,11:24:22,19.935
5/29/22,11:34:22,2.01
5/29/22,11:44:22,19.91
5/29/22,11:54:22,62.13
5/29/22,12:04:22,160
5/29/22,12:14:22,7.285
5/29/22,12:24:22,160
5/29/22,12:34:22,19.18
5/29/22,12:44:22,20.13
5/29/22,12:54:22,19.14
5/29/22,13:04:22,18.675
5/29/22,13:14:22,160
5/29/22,13:24:22,6.52
5/29/22,13:34:22,2.02
5/29/22,13:44:22,2.015
5/29/22,13:54:22,2.54
5/29/22,14:04:22,3.29
5/29/22,14:14:22,4.01
5/29/22,14:24:22,4.89
5/29/22,14:34:22,2.01
5/29/22,14:44:22,5.89
5/29/22,14:54:22,160
5/29/22,15:04:22,160
5/29/22,15:14:22,160
5/29/22,15:24:22,160
5/29/22,15:34:22,160
5/29/22,15:44:22,2.005
5/29/22,15:54:22,2.005
5/29/22,16:04:22,2.01
5/29/22,16:14:22,160
5/29/22,16:24:22,3.405
5/29/22,16:34:22,4.385
5/29/22,16:44:22,5.345
5/29/22,16:54:22,6.23
5/29/22,17:04:22,7.115
5/29/22,17:14:22,7.985
5/29/22,17:24:22,8.85
5/29/22,17:34:22,9.665
5/29/22,17:44:22,10.395
5/29/22,17:54:22,11.02
5/29/22,18:04:22,11.68
5/29/22,18:14:22,12.335
5/29/22,18:24:22,12.97
5/29/22,18:34:22,13.57
5/29/22,18:44:22,14.115
5/29/22,18:54:22,14.63
5/29/22,19:04:22,15.09
5/29/22,19:14:22,15.475
5/29/22,19:24:22,15.73
5/29/22,19:34:22,15.905
5/29/22,19:44:22,16.025
5/29/22,19:54:22,16.135
5/29/22,20:04:22,16.205
5/29/22,20:14:22,16.26
5/29/22,20:24:22,16.285
5/29/22,20:34:22,16.27
5/29/22,20:44:22,16.235
5/29/22,20:54:22,16.185
5/29/22,21:04:22,16.135
5/29/22,21:14:22,16.035
5/29/22,21:24:22,15.935
5/29/22,21:34:22,15.865
5/29/22,21:44:22,15.775
5/29/22,21:54:22,15.63
5/29/22,22:04:22,15.465
5/29/22,22:14:22,15.28
5/29/22,22:24:22,15.085
5/29/22,22:34:22,14.875
5/29/22,22:44:22,14.635
5/29/22,22:54:22,14.45
5/29/22,23:04:22,14.23
5/29/22,23:14:22,14
5/29/22,23:24:22,13.785
5/29/22,23:34:22,13.655
5/29/22,23:44:22,13.54
5/29/22,23:54:22,13.405
5/30/22,0:04:22,13.21
5/30/22,0:14:22,13.06
5/30/22,0:24:22,12.92
5/30/22,0:34:22,12.78
5/30/22,0:44:22,12.64
5/30/22,0:54:22,12.53
5/30/22,1:04:22,12.415
5/30/22,1:14:22,12.31
5/30/22,1:24:22,12.19
5/30/22,1:34:22,12.08
5/30/22,1:44:22,11.965
5/30/22,1:54:22,11.835
5/30/22,2:04:22,11.71
5/30/22,2:14:22,11.58
5/30/22,2:24:22,11.45
5/30/22,2:34:22,11.32
5/30/22,2:44:22,11.185
5/30/22,2:54:22,11.06
5/30/22,3:04:22,10.935
5/30/22,3:14:22,10.815
5/30/22,3:24:22,10.695
5/30/22,3:34:22,10.575
5/30/22,3:44:22,10.455
5/30/22,3:54:22,10.34
5/30/22,4:04:22,10.225
5/30/22,4:14:22,10.105
5/30/22,4:24:22,9.95
5/30/22,4:34:22,9.75
5/30/22,4:44:22,9.615
5/30/22,4:54:22,9.545
5/30/22,5:04:22,9.395
5/30/22,5:14:22,9.305
5/30/22,5:24:22,9.225
5/30/22,5:34:22,9.145
5/30/22,5:44:22,9.065
5/30/22,5:54:22,9.055
5/30/22,6:04:22,9.16
5/30/22,6:14:22,9.305
5/30/22,6:24:22,9.685
5/30/22,6:34:22,10.02
5/30/22,6:44:22,10.5
5/30/22,6:54:22,10.72
5/30/22,7:04:22,11.125
5/30/22,7:14:22,12.035
5/30/22,7:24:22,10.095
5/30/22,7:34:22,160
5/30/22,7:44:22,160
5/30/22,7:54:22,160
5/30/22,8:04:22,160
5/30/22,8:14:22,160
5/30/22,8:24:22,160
5/30/22,8:34:22,160
5/30/22,8:44:22,1.995
5/30/22,8:54:22,160
5/30/22,9:04:22,5.805
5/30/22,9:14:22,160
5/30/22,9:24:22,33.24
5/30/22,9:34:22,6.025
5/30/22,9:44:22,5.77
5/30/22,9:54:22,40.385
5/30/22,10:04:22,45.865
5/30/22,10:14:22,55.07
5/30/22,10:24:22,52.97
5/30/22,10:34:22,54.22
5/30/22,10:44:22,56.025
5/30/22,10:54:22,57.9
5/30/22,11:04:22,59.115
5/30/22,11:14:22,61.44
5/30/22,11:24:22,61.59
5/30/22,11:34:22,59.295
5/30/22,11:44:22,59.885
5/30/22,11:54:22,44.65
5/30/22,12:04:22,60.905
5/30/22,12:14:22,19.91
5/30/22,12:24:22,19.56
5/30/22,12:34:22,6.28
5/30/22,12:44:22,57.79
5/30/22,12:54:22,67.8
5/30/22,13:04:22,65.235
5/30/22,13:14:22,64.85
5/30/22,13:24:22,16.905
5/30/22,13:34:22,58.72
5/30/22,13:44:22,64.515
5/30/22,13:54:22,65.41
5/30/22,14:04:22,70.055
5/30/22,14:14:22,65.695
5/30/22,14:24:22,60.77
5/30/22,14:34:22,6.95
5/30/22,14:44:22,53.365
5/30/22,14:54:22,20.45
5/30/22,15:04:22,160
5/30/22,15:14:22,160
5/30/22,15:24:22,160
5/30/22,15:34:22,8.355
5/30/22,15:44:22,1.995
5/30/22,15:54:22,1.995
5/30/22,16:04:22,2.01
5/30/22,16:14:22,18.4
5/30/22,16:24:22,2.005
5/30/22,16:34:22,19.08
5/30/22,16:44:22,2.005
5/30/22,16:54:22,60.29
5/30/22,17:04:22,63.465
5/30/22,17:14:22,62.29
5/30/22,17:24:22,35.175
5/30/22,17:34:22,35.825
5/30/22,17:44:22,36.4
5/30/22,17:54:22,36.95
5/30/22,18:04:22,37.485
5/30/22,18:14:22,37.965
5/30/22,18:24:22,38.465
5/30/22,18:34:22,38.96
5/30/22,18:44:22,39.395
5/30/22,18:54:22,39.53
5/30/22,19:04:22,39.73
5/30/22,19:14:22,39.98
5/30/22,19:24:22,40.275
5/30/22,19:34:22,40.6
5/30/22,19:44:22,40.935
5/30/22,19:54:22,41.275
5/30/22,20:04:22,41.61
5/30/22,20:14:22,41.89
5/30/22,20:24:22,42.2
5/30/22,20:34:22,42.49
5/30/22,20:44:22,42.735
5/30/22,20:54:22,42.935
5/30/22,21:04:22,43.065
5/30/22,21:14:22,43.055
5/30/22,21:24:22,42.955
5/30/22,21:34:22,42.805
5/30/22,21:44:22,42.57
5/30/22,21:54:22,42.25
5/30/22,22:04:22,41.82
5/30/22,22:14:22,41.295
5/30/22,22:24:22,40.76
5/30/22,22:34:22,40.235
5/30/22,22:44:22,39.72
5/30/22,22:54:22,39.215
5/30/22,23:04:22,38.72
5/30/22,23:14:22,38.245
5/30/22,23:24:22,37.79
5/30/22,23:34:22,37.35
5/30/22,23:44:22,36.925
5/30/22,23:54:22,36.505
5/31/22,0:04:22,36.095
5/31/22,0:14:22,35.695
5/31/22,0:24:22,35.285
5/31/22,0:34:22,34.89
5/31/22,0:44:22,34.505
5/31/22,0:54:22,34.13
5/31/22,1:04:22,33.755
5/31/22,1:14:22,33.39
5/31/22,1:24:22,33.03
5/31/22,1:34:22,32.68
5/31/22,1:44:22,32.335
5/31/22,1:54:22,32
5/31/22,2:04:22,31.68
5/31/22,2:14:22,31.365
5/31/22,2:24:22,31.055
5/31/22,2:34:22,30.74
5/31/22,2:44:22,30.435
5/31/22,2:54:22,30.13
5/31/22,3:04:22,29.825
5/31/22,3:14:22,29.51
5/31/22,3:24:22,29.2
5/31/22,3:34:22,28.88
5/31/22,3:44:22,28.565
5/31/22,3:54:22,28.24
5/31/22,4:04:22,27.915
5/31/22,4:14:22,27.575
5/31/22,4:24:22,27.235
5/31/22,4:34:22,26.885
5/31/22,4:44:22,26.53
5/31/22,4:54:22,26.175
5/31/22,5:04:22,25.82
5/31/22,5:14:22,25.46
5/31/22,5:24:22,25.095
5/31/22,5:34:22,24.735
5/31/22,5:44:22,24.4
5/31/22,5:54:22,24.1
5/31/22,6:04:22,23.855
5/31/22,6:14:22,23.685
5/31/22,6:24:22,23.6
5/31/22,6:34:22,23.865
5/31/22,6:44:22,24.16
5/31/22,6:54:22,24.505
5/31/22,7:04:22,25.03
5/31/22,7:14:22,25.32
5/31/22,7:24:22,160
5/31/22,7:34:22,1.845
5/31/22,7:44:22,1.925
5/31/22,7:54:22,1.89
5/31/22,8:04:22,1.89
5/31/22,8:14:22,160
5/31/22,8:24:22,160
5/31/22,8:34:22,160
5/31/22,8:44:22,160
5/31/22,8:54:22,160
5/31/22,9:04:22,1.96
5/31/22,9:14:22,1.995
5/31/22,9:24:22,160
5/31/22,9:34:22,160
5/31/22,9:44:22,160
5/31/22,9:54:22,34.985
5/31/22,10:04:22,28.76
5/31/22,10:14:22,33.33
5/31/22,10:24:22,53.82
5/31/22,10:34:22,16.025
5/31/22,10:44:22,23.085
5/31/22,10:54:22,44.475
5/31/22,11:04:22,22.11
5/31/22,11:14:22,32.79
5/31/22,11:24:22,160
5/31/22,11:34:22,-0.02
5/31/22,11:44:22,0.005
5/31/22,11:54:22,0.025
5/31/22,12:04:22,0.005
5/31/22,12:14:22,0